ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2025"],选择月份=["11 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"mini karaoke machine with 2 wireless microphones","67","27863","680463","4074","0.6","14230","51.07","13","0.09","20.99","349.97","2074","5931","3078","6578","23.61","3","0.05","20.99","349.97","1000","2814","1353","1956","7.02","0","0.0","20.99",,"309","834","399","2025-11-30"
"magic sing karaoke","92","2498","58908","3046","5.17","903","36.15","18","1.99","455.99","349.97","20","151","259","81","3.24","0","0.0","459.0",,"1","12","30","10","0.4","0","0.0","191.0",,"0","0","3","2025-11-30"
"smart karaoke machine for adults","96","312","7748","449","5.8","129","41.35","18","13.95","159.99","332.49","5","31","23","31","9.94","4","12.9","151.99","332.49","0","11","2","6","1.92","2","33.33","332.49","332.49","0","1","0","2025-11-30"
"ikarao break x1 karaoke machine","62","370","10353","457","4.41","135","36.49","37","27.41","339.99","332.49","5","33","45","22","5.95","6","27.27","332.49","332.49","2","5","9","5","1.35","3","60.0","332.49","332.49","0","2","2","2025-11-30"
"ikarao karaoke machine","3","10099","253180","17215","6.8","4792","47.45","1490","31.09","265.98","332.49","321","1174","1463","937","9.28","302","32.23","265.98","332.49","72","268","295","311","3.08","107","34.41","265.98","332.49","23","103","105","2025-11-30"
"professional karaoke machine for adults","63","1716","45563","1954","4.29","526","30.65","41","7.79","237.99","332.49","26","97","130","82","4.78","5","6.1","191.99","332.49","9","15","13","10","0.58","1","10.0","129.99","349.97","3","2","1","2025-11-30"
"jbl karaoke","41","10084","203152","4800","2.36","4235","42.0","58","1.37","259.95","349.97","138","945","1269","605","6.0","6","0.99","259.95","332.49","30","151","194","69","0.68","0","0.0","239.95",,"4","21","22","2025-11-30"
"best karaoke machine","35","1650","44258","2100","4.74","547","33.15","49","8.96","99.99","332.49","65","153","127","105","6.36","10","9.52","99.99","332.49","16","37","22","31","1.88","4","12.9","76.99","332.49","4","12","6","2025-11-30"
"ikarao x2","24","201","5006","278","5.55","114","56.72","71","62.28","332.49","349.97","5","38","28","29","14.43","22","75.86","332.49","332.49","4","5","12","9","4.48","7","77.78","332.49","349.97","1","2","4","2025-11-30"
"portable karaoke system","70","1052","23775","1161","4.88","420","39.92","29","6.9","56.51","332.49","65","81","94","112","10.65","5","4.46","53.68","332.49","26","25","25","33","3.14","2","6.06","49.99","332.49","9","8","7","2025-11-30"
"karaoke with lyrics","60","3110","112838","4993","4.42","228","7.33","12","5.26","74.99","332.49","13","71","64","30","0.96","1","3.33","59.96","332.49","3","8","7","2","0.06","0","0.0","56.51",,"0","1","0","2025-11-30"
"karaoke machine with screen","9","16349","380669","16193","4.25","6454","39.48","219","3.39","108.28","332.49","351","1524","1778","1010","6.18","39","3.86","129.99","332.49","64","243","294","156","0.95","10","6.41","79.0","332.49","10","44","53","2025-11-30"
"karaoke machine￼","57","4059","87408","4189","4.79","1599","39.39","30","1.88","53.68","349.97","188","535","386","554","13.65","3","0.54","53.68","349.97","94","174","132","87","2.14","0","0.0","53.68",,"22","26","20","2025-11-30"
"karaoke machine for families","93","1294","27096","1690","6.24","436","33.69","12","2.75","61.71","332.49","46","129","114","89","6.88","3","3.37","57.66","332.49","13","33","18","15","1.16","1","6.67","53.68","332.49","3","3","3","2025-11-30"
"portable karaoke machine with 2 wireless microphones","61","4396","110247","1913","1.74","2027","46.11","12","0.59","24.99","349.97","333","897","402","760","17.29","4","0.53","24.99","349.97","150","345","141","174","3.96","3","1.72","24.99","349.97","42","79","25","2025-11-30"
"karaoke machine for tv","15","10507","260526","10508","4.03","3819","36.35","91","2.38","99.99","332.49","346","1097","1082","624","5.94","16","2.56","85.19","332.49","76","206","160","115","1.09","6","5.22","85.19","332.49","18","43","29","2025-11-30"
"kareokee machine with bluetooth and wireless microphone for adults","10","20375","454386","16772","3.69","8032","39.42","202","2.51","59.99","332.49","920","2394","2039","2225","10.92","32","1.44","53.68","332.49","322","720","560","507","2.49","9","1.78","53.68","332.49","102","176","107","2025-11-30"
"amazon karaoke machine","82","1748","49859","2372","4.76","571","32.67","23","4.03","57.59","349.97","29","207","156","82","4.69","1","1.22","56.51","349.97","8","36","15","25","1.43","1","4.0","56.51","349.97","3","10","2","2025-11-30"
"ktv","80","2138","40236","1649","4.1","518","24.23","21","4.05","159.98","332.49","32","82","66","33","1.54","2","6.06","157.49","332.49","5","8","5","9","0.42","2","22.22","61.71","332.49","2","2","4","2025-11-30"
"highest rated karaoke machine","79","1141","30004","1578","5.26","420","36.81","35","8.33","99.99","332.49","30","136","125","56","4.91","3","5.36","76.99","332.49","5","24","13","17","1.49","1","5.88","76.99","332.47","1","7","3","2025-11-30"
"karaoke machine with microphone","86","2162","56140","2033","3.62","762","35.25","12","1.57","53.68","349.97","58","237","216","221","10.22","3","1.36","53.68","359.99","24","70","72","39","1.8","1","2.56","45.99","359.99","6","13","10","2025-11-30"
"bluetooth karaoke machine","68","4942","118627","2438","2.06","1979","40.04","25","1.26","53.68","349.97","195","680","523","576","11.66","4","0.69","45.02","332.49","72","192","159","127","2.57","1","0.79","53.68","349.97","20","45","29","2025-11-30"
"karokee machine with bluetooth and wireless microphone for adults","7","32227","794296","28429","3.58","12878","39.96","285","2.21","56.51","332.49","1526","4188","3323","3796","11.78","52","1.37","53.86","332.49","548","1301","944","907","2.81","15","1.65","53.68","349.97","161","342","195","2025-11-30"
"ikaro","87","224","4293","317","7.38","94","41.96","18","19.15","265.97","332.49","5","18","34","18","8.04","6","33.33","265.98","332.49","1","3","8","7","3.13","2","28.57","265.98","332.49","0","1","2","2025-11-30"
"mini karaoke machine","26","98805","2379619","10147","0.43","45714","46.27","33","0.07","19.99","349.97","5858","16964","10407","18828","19.06","4","0.02","19.99","332.49","2545","7254","4388","5175","5.24","0","0.0","19.84",,"753","2024","1209","2025-11-30"
"karaoke system for home","77","2235","54809","2136","3.9","693","31.01","22","3.17","129.97","349.97","41","153","146","80","3.58","3","3.75","101.96","349.97","5","23","21","13","0.58","1","7.69","89.99","332.49","3","2","6","2025-11-30"
"karaoke systems","48","3856","95711","3449","3.6","1097","28.45","36","3.28","78.86","332.49","91","300","257","268","6.95","7","2.61","61.71","332.49","30","71","56","56","1.45","1","1.79","55.99","332.49","8","17","12","2025-11-30"
"karoke machine","37","5457","152392","6580","4.32","2518","46.14","43","1.71","53.68","332.49","236","827","636","705","12.92","3","0.43","49.99","359.99","83","259","170","164","3.01","0","0.0","53.68",,"33","56","31","2025-11-30"
"singing machine karaoke system","84","1865","45757","1979","4.33","688","36.89","15","2.18","79.99","349.97","26","216","218","138","7.4","6","4.35","79.99","349.97","2","62","43","15","0.8","0","0.0","59.99",,"0","9","5","2025-11-30"
"ikarao smart karaoke machine for adults - with lyrics display, 32gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any occasion","33","75","1990","115","5.78","40","53.33","29","72.5","332.49","349.97","1","17","12","15","20.0","13","86.67","332.49","332.49","1","6","4","8","10.67","8","100.0","332.49","332.49","0","5","2","2025-11-30"
"home karaoke system","65","1918","50351","2253","4.47","676","35.25","38","5.62","101.96","349.97","70","189","159","126","6.57","4","3.17","74.99","349.97","22","42","27","23","1.2","1","4.35","61.71","449.99","4","9","6","2025-11-30"
"commercial grade karaoke machine","90","588","14066","873","6.21","166","28.23","25","15.06","359.99","349.97","5","33","42","19","3.23","5","26.32","359.99","359.99","0","5","6","1","0.17","1","100.0","349.97","349.97","0","1","0","2025-11-30"
"singing machine","42","6304","155926","6227","3.99","1900","30.14","35","1.84","79.99","332.49","88","459","567","347","5.5","3","0.86","59.99","332.49","16","103","101","66","1.05","0","0.0","54.74",,"5","19","15","2025-11-30"
"break x2 karaoke machine","50","149","3920","273","6.96","80","53.69","55","68.75","332.49","332.49","8","24","24","17","11.41","12","70.59","332.49","332.49","1","6","5","3","2.01","2","66.67","332.49","332.49","0","1","2","2025-11-30"
"best karaoke machine for adults","23","2985","74434","3773","5.07","1074","35.98","102","9.5","99.99","332.49","92","344","241","234","7.84","15","6.41","99.99","332.49","35","78","44","51","1.71","5","9.8","95.99","332.49","8","21","11","2025-11-30"
"autotune karaoke machine","98","599","14454","844","5.84","278","46.41","31","11.15","129.98","332.49","24","82","101","31","5.18","3","9.68","151.99","332.49","2","16","10","2","0.33","1","50.0","54.74","359.99","0","1","1","2025-11-30"
"pro karaoke machine for adults","36","1398","31743","1757","5.54","690","49.36","70","10.14","109.99","332.49","39","160","175","139","9.94","8","5.76","94.99","332.49","12","30","34","25","1.79","4","16.0","123.48","332.49","1","12","6","2025-11-30"
"top 10 karaoke machines","89","1508","40080","1928","4.81","560","37.14","19","3.39","74.99","332.49","44","177","122","113","7.49","2","1.77","64.99","332.49","13","40","25","22","1.46","1","4.55","61.71","332.49","3","6","5","2025-11-30"
"karaoke machine ikarao","51","290","7328","402","5.49","104","35.86","27","25.96","234.14","332.49","9","18","41","23","7.93","7","30.43","234.14","349.97","1","3","12","11","3.79","5","45.45","234.14","349.97","1","1","6","2025-11-30"
"karaoke speaker","22","22288","534651","9412","1.76","7550","33.87","88","1.17","99.99","332.49","419","1677","2050","1149","5.16","7","0.61","61.71","332.49","100","325","309","237","1.06","1","0.42","61.71","332.47","37","71","66","2025-11-30"
"magic sing karaoke system 2025","43","4231","98913","5235","5.29","1635","38.64","61","3.73","499.0","349.97","47","302","419","190","4.49","3","1.58","498.88","332.49","12","33","50","15","0.35","0","0.0","499.88",,"0","4","3","2025-11-30"
"karaoke machine for adults with lyrics display","45","2460","64848","2977","4.59","996","40.49","41","4.12","99.99","349.97","67","275","292","175","7.11","7","4.0","101.27","332.49","11","55","49","27","1.1","2","7.41","151.98","332.49","2","7","9","2025-11-30"
"ikarao karaoke","47","540","13469","795","5.9","240","44.44","59","24.58","279.99","332.49","9","46","78","36","6.67","9","25.0","249.99","349.97","1","2","14","10","1.85","3","30.0","234.14","349.97","1","1","3","2025-11-30"
"karaoke machine with autotune","56","1649","42291","2015","4.76","755","45.79","49","6.49","99.99","349.97","90","224","199","102","6.19","6","5.88","99.99","332.49","11","37","27","21","1.27","1","4.76","99.99","332.49","3","8","6","2025-11-30"
"karaoke machine adults","64","1832","47915","1664","3.47","711","38.81","17","2.39","64.96","332.49","77","216","171","202","11.03","4","1.98","64.96","332.49","34","57","43","51","2.78","3","5.88","61.71","332.49","10","17","7","2025-11-30"
"karaoke machine for adults","2","253344","5858097","303130","5.17","103927","41.02","4722","4.54","69.99","332.49","11166","32335","26044","26439","10.44","721","2.73","58.38","332.49","3477","9239","6418","5905","2.33","202","3.42","56.51","332.49","962","2287","1320","2025-11-30"
"professional karaoke systems","46","2446","60867","2887","4.74","996","40.72","68","6.83","354.39","349.97","41","171","197","108","4.42","6","5.56","249.99","349.97","10","29","33","7","0.29","1","14.29","195.72","349.97","2","0","3","2025-11-30"
"karaoke machine for adults with screen","54","1659","39025","1978","5.07","674","40.63","32","4.75","151.99","332.49","38","111","180","106","6.39","7","6.6","159.99","332.49","5","21","31","15","0.9","2","13.33","130.86","332.49","2","1","5","2025-11-30"
"karaoke system connect to tv","74","1772","40269","2133","5.3","600","33.86","24","4.0","76.99","349.97","51","181","161","71","4.01","3","4.23","79.99","332.49","7","14","20","15","0.85","1","6.67","64.99","349.97","2","4","5","2025-11-30"
"karafun karaoke machine","55","1100","27278","1769","6.49","397","36.09","48","12.09","179.39","349.97","39","118","109","71","6.45","8","11.27","159.98","349.97","10","22","13","17","1.55","1","5.88","45.99","332.49","3","5","3","2025-11-30"
"karaoke","4","121312","2823015","109306","3.87","38768","31.96","1143","2.95","53.68","332.49","3947","10914","8594","8620","7.11","103","1.19","49.69","332.49","1125","2774","1923","1783","1.47","25","1.4","40.99","349.97","335","628","378","2025-11-30"
"ktv点歌机","75","1588","38644","1982","5.13","644","40.55","47","7.3","598.0","349.97","12","56","43","42","2.64","3","7.14","591.27","332.49","0","2","2","2","0.13","0","0.0","399.0",,"0","0","0","2025-11-30"
"karaoke machine for adults for tv","97","958","23278","1088","4.67","400","41.75","13","3.25","79.99","359.99","53","136","123","56","5.85","2","3.57","74.99","332.49","11","22","15","11","1.15","2","18.18","79.99","332.49","2","5","3","2025-11-30"
"bose karaoke system","91","2175","54263","2802","5.16","851","39.13","25","2.94","611.1","349.97","21","180","280","76","3.49","0","0.0","599.0",,"3","18","27","5","0.23","0","0.0","599.0",,"0","1","3","2025-11-30"
"karaoke portable systems","78","1276","38852","1229","3.16","367","28.76","27","7.36","79.99","332.49","21","99","112","62","4.86","3","4.84","64.99","332.49","4","21","15","15","1.18","2","13.33","99.99","332.49","1","6","4","2025-11-30"
"ikarao","8","4086","114419","6338","5.54","2011","49.22","506","25.16","265.98","332.49","130","436","556","257","6.29","74","28.79","265.98","332.49","16","51","82","66","1.62","22","33.33","265.98","332.49","5","14","20","2025-11-30"
"portable karaoke machine","25","14499","347209","6930","2.0","6386","44.04","51","0.8","25.99","349.97","932","2382","1502","2091","14.42","6","0.29","24.99","332.49","346","786","462","502","3.46","3","0.6","23.74","332.49","87","192","118","2025-11-30"
"ikaroo karaoke machine","11","1289","32173","2260","7.02","594","46.08","195","32.83","265.98","332.49","53","155","182","113","8.77","41","36.28","279.99","332.49","14","24","29","39","3.03","20","51.28","332.49","332.49","6","5","10","2025-11-30"
"ikaro karaoke machine","39","311","7891","528","6.69","136","43.73","63","46.32","332.49","332.49","23","32","35","26","8.36","12","46.15","332.49","332.49","2","7","9","11","3.54","4","36.36","265.98","332.49","1","4","4","2025-11-30"
"ikaro break x2","59","150","1571","174","11.08","82","54.67","52","63.41","332.49","332.49","2","20","23","12","8.0","6","50.0","332.49","332.49","1","4","3","5","3.33","3","60.0","332.49","332.49","1","2","1","2025-11-30"
"karaoke with lyrics on screen","29","7206","144628","10160","7.02","299","4.15","13","4.35","99.99","349.97","25","66","78","49","0.68","1","2.04","99.99","349.97","5","13","13","6","0.08","0","0.0","64.96",,"0","2","2","2025-11-30"
"dj","16","124882","2687793","17914","0.67","17991","14.41","35","0.19","129.0","349.97","688","3504","3250","2865","2.29","2","0.07","129.0","332.49","161","717","559","186","0.15","0","0.0","49.97",,"25","45","26","2025-11-30"
"ikarao smart karaoke machine","18","498","13939","881","6.32","198","39.76","82","41.41","332.49","349.97","10","55","78","35","7.03","20","57.14","332.49","349.97","5","8","18","21","4.22","13","61.9","349.97","349.97","4","4","10","2025-11-30"
"karaoke machine jbl","72","2813","57283","3314","5.79","1060","37.68","25","2.36","239.95","332.49","57","210","399","144","5.12","2","1.39","199.99","332.49","10","28","48","23","0.82","0","0.0","199.99",,"2","3","10","2025-11-30"
"professional karaoke machine","27","3339","82248","3938","4.79","1143","34.23","108","9.45","296.59","349.97","62","175","269","143","4.28","12","8.39","195.72","349.97","15","29","30","16","0.48","1","6.25","119.99","359.99","6","4","2","2025-11-30"
"karaoke￼","88","1599","34705","1301","3.75","549","34.33","23","4.19","49.99","332.49","56","190","126","158","9.88","4","2.53","38.44","332.49","17","51","42","24","1.5","1","4.17","40.48","332.49","3","10","4","2025-11-30"
"karaoke mixer","83","10212","270234","2825","1.05","4865","47.64","10","0.21","89.99","332.49","241","1409","1398","383","3.75","1","0.26","89.99","332.49","19","105","121","76","0.74","1","1.32","75.99","332.49","5","28","22","2025-11-30"
"karaoke machine with display","94","668","16497","758","4.59","309","46.26","11","3.56","123.48","349.97","15","75","105","52","7.78","4","7.69","151.99","332.49","4","8","12","11","1.65","2","18.18","179.99","359.99","0","4","3","2025-11-30"
"ikarao smart karaoke machine for adults","13","554","17464","896","5.13","223","40.25","90","40.36","332.47","332.49","20","57","70","58","10.47","29","50.0","332.47","332.49","7","16","21","20","3.61","16","80.0","332.49","332.49","3","4","7","2025-11-30"
"karaoke set","49","5837","139794","4607","3.3","1869","32.02","33","1.77","53.68","349.97","210","543","434","487","8.34","2","0.41","45.02","332.49","66","130","112","99","1.7","1","1.01","53.68","332.49","19","29","21","2025-11-30"
"卡拉ok点唱机","76","2007","50537","2348","4.65","813","40.51","44","5.41","598.0","332.49","40","77","69","60","2.99","2","3.33","399.0","332.47","5","8","5","4","0.2","0","0.0","99.99",,"2","1","0","2025-11-30"
"kareoke","17","6880","167336","9293","5.55","2547","37.02","96","3.77","53.68","332.49","298","805","611","689","10.01","13","1.89","40.48","332.49","93","232","168","136","1.98","3","2.21","30.68","332.49","22","51","31","2025-11-30"
"ikarao break x2 karaoke machine","21","227","6315","283","4.48","118","51.98","72","61.02","332.49","332.49","10","27","43","30","13.22","22","73.33","332.49","332.49","5","6","12","11","4.85","11","100.0","332.49","332.49","1","3","5","2025-11-30"
"karoke","30","4520","117025","5731","4.9","1713","37.9","55","3.21","53.68","332.49","220","520","404","498","11.02","8","1.61","39.55","332.49","81","163","106","118","2.61","1","0.85","53.68","332.49","19","42","24","2025-11-30"
"karaoke for adults","95","2301","59405","2147","3.61","748","32.51","18","2.41","56.51","332.49","82","238","195","166","7.21","3","1.81","53.68","332.49","22","45","49","20","0.87","0","0.0","53.68",,"1","6","9","2025-11-30"
"karaoke machine","1","651722","15226733","675569","4.44","255659","39.23","6635","2.6","53.68","332.49","27092","82147","62944","73147","11.22","848","1.16","53.68","332.49","9421","25084","17444","16609","2.55","215","1.29","53.68","332.49","2724","6044","3801","2025-11-30"
"portable karaoke","71","4524","110242","2371","2.15","1711","37.82","27","1.58","26.99","349.97","237","619","405","467","10.32","3","0.64","23.99","332.49","80","188","97","90","1.99","1","1.11","23.99","332.49","23","42","10","2025-11-30"
"break x2","40","136","2561","197","7.69","62","45.59","49","79.03","332.49","332.49","1","10","23","14","10.29","12","85.71","349.97","349.97","1","2","8","6","4.41","5","83.33","332.49","349.97","0","1","5","2025-11-30"
"karaoke system","14","10966","273710","10403","3.8","3355","30.59","150","4.47","113.97","332.49","197","739","848","444","4.05","11","2.48","101.96","332.49","35","107","126","84","0.77","5","5.95","74.99","332.49","11","24","21","2025-11-30"
"karaoke machine connect to tv","81","2899","74198","2731","3.68","1157","39.91","26","2.25","79.99","349.97","106","373","312","201","6.93","2","1.0","71.99","349.97","22","75","54","40","1.38","0","0.0","72.99",,"3","17","12","2025-11-30"
"karaoke equipment","52","4016","102528","3403","3.32","1114","27.74","42","3.77","128.79","332.49","49","230","263","101","2.51","4","3.96","61.71","332.49","9","27","21","19","0.47","1","5.26","53.68","332.49","2","8","2","2025-11-30"
"karaoke machines","32","4094","106751","4398","4.12","1513","36.96","57","3.77","59.49","349.97","103","470","355","370","9.04","7","1.89","54.99","359.99","31","109","97","64","1.56","3","4.69","56.51","332.49","7","22","13","2025-11-30"
"ikarao break x2","6","907","23757","1121","4.72","444","48.95","330","74.32","332.49","332.49","40","107","90","115","12.68","89","77.39","332.49","332.49","11","34","15","53","5.84","43","81.13","332.49","332.49","8","19","6","2025-11-30"
"jbl karaoke machine with 2 microphones","12","14511","297707","13609","4.57","6205","42.76","172","2.77","259.95","349.97","259","1326","1928","1000","6.89","20","2.0","249.95","349.97","70","260","282","111","0.76","4","3.6","199.95","359.99","15","34","25","2025-11-30"
"ikarao shell s1","34","1755","43503","2424","5.57","899","51.23","50","5.56","265.98","332.49","46","238","295","157","8.95","10","6.37","265.98","332.49","6","35","59","69","3.93","4","5.8","265.98","332.49","3","13","31","2025-11-30"
"ikarao break x1","38","1038","26075","1256","4.82","509","49.04","61","11.98","531.99","332.49","6","66","175","82","7.9","10","12.2","531.99","332.49","2","11","37","26","2.5","4","15.38","531.99","332.49","1","3","14","2025-11-30"
"magic sing","44","4909","119891","5191","4.33","1908","38.87","47","2.46","498.88","349.97","41","353","473","196","3.99","4","2.04","332.49","349.97","3","47","49","23","0.47","0","0.0","205.62",,"0","10","5","2025-11-30"
"karoke machine with bluetooth and wireless microphone for adults","99","2335","63032","2161","3.43","919","39.36","21","2.29","56.51","349.97","110","312","234","262","11.22","2","0.76","56.51","332.49","32","86","67","62","2.66","0","0.0","56.51",,"11","22","11","2025-11-30"
"kareoke machine","31","4423","118905","5446","4.58","1969","44.52","36","1.83","53.68","349.97","217","721","443","650","14.7","6","0.92","53.68","332.49","96","252","156","152","3.44","3","1.97","53.68","332.49","24","63","32","2025-11-30"
"karaoke machine with lyrics display","5","24733","621835","29038","4.67","11072","44.77","435","3.93","85.19","349.97","849","3186","3140","2175","8.79","77","3.54","72.99","349.97","190","685","561","404","1.63","16","3.96","64.96","349.97","44","135","95","2025-11-30"
"rent a karaoke machine","69","1157","29563","1697","5.74","293","25.32","31","10.58","69.99","349.97","41","131","65","35","3.03","3","8.57","64.96","359.99","7","17","8","18","1.56","2","11.11","64.96","332.49","6","8","3","2025-11-30"
"karaoke system for smart tv","100","2041","50566","2338","4.62","803","39.34","23","2.86","108.27","332.49","81","240","248","96","4.7","1","1.04","101.96","349.97","12","29","24","14","0.69","0","0.0","99.99",,"1","4","5","2025-11-30"
"bluetooth karaoke machine with screen","85","955","21896","972","4.44","518","54.24","18","3.47","64.96","332.49","46","148","136","118","12.36","4","3.39","56.51","332.49","10","36","30","21","2.2","2","9.52","61.71","332.49","2","6","4","2025-11-30"
"professional karaoke machine system","28","2416","53337","2718","5.1","1109","45.9","95","8.57","129.97","332.49","82","264","295","176","7.28","10","5.68","119.99","332.49","16","48","42","32","1.32","4","12.5","99.99","332.49","3","11","8","2025-11-30"
"karaoke machine for kids","66","192492","4534559","4475","0.1","81368","42.27","16","0.02","24.99","349.97","9070","28093","19134","29570","15.36","1","0.0","23.74","349.97","3753","10598","6798","6919","3.59","0","0.0","22.22",,"1005","2451","1572","2025-11-30"
"adult karaoke machine","53","2354","57729","2583","4.47","975","41.42","31","3.18","59.49","332.49","104","302","270","281","11.94","8","2.85","53.68","332.49","37","100","74","40","1.7","1","2.5","53.68","349.97","9","14","13","2025-11-30"
"korean karaoke machine","73","1315","35541","1734","4.88","265","20.15","45","16.98","349.97","332.49","14","48","70","27","2.05","2","7.41","349.97","332.49","3","5","8","3","0.23","1","33.33","332.49","332.49","0","0","2","2025-11-30"
"singing machine karaoke","20","11552","266580","11214","4.21","3959","34.27","59","1.49","89.99","349.97","200","1046","1185","777","6.73","9","1.16","72.99","332.49","48","219","228","152","1.32","2","1.32","57.59","332.49","12","51","36","2025-11-30"
"home party karaoke machine","58","3360","73005","2722","3.73","1858","55.3","35","1.88","64.96","349.97","160","554","546","534","15.89","4","0.75","56.51","349.97","60","160","139","131","3.9","1","0.76","56.51","349.97","17","47","35","2025-11-30"
"jbl karaoke machine","19","6706","135543","8775","6.47","2690","40.11","110","4.09","259.95","332.49","118","626","896","396","5.91","12","3.03","249.95","332.49","34","116","121","58","0.86","2","3.45","199.95","332.49","7","18","18","2025-11-30"
